"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2018","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","TWIN FALLS","083","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,570",""
"SURVEY","2018","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,240",""
"SURVEY","2018","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,340",""
"SURVEY","2018","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","BAY","017","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,330",""
"SURVEY","2018","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","HURON","063","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,570",""
"SURVEY","2018","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,200",""
"SURVEY","2018","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","SANILAC","151","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,750",""
"SURVEY","2018","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","TUSCOLA","157","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,630",""
"SURVEY","2018","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,270",""
"SURVEY","2018","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","SHIAWASSEE","155","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,250",""
"SURVEY","2018","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,620",""
"SURVEY","2018","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","KANDIYOHI","067","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,100",""
"SURVEY","2018","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,550",""
"SURVEY","2018","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","WADENA","159","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,640",""
"SURVEY","2018","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","MARSHALL","089","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,610",""
"SURVEY","2018","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,140",""
"SURVEY","2018","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","CHIPPEWA","023","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,340",""
"SURVEY","2018","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,650",""
"SURVEY","2018","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","OTTER TAIL","111","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,530",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","CASCADE","013","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,550",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","JUDITH BASIN","045","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,380",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,450",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","CHOUTEAU","015","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,630",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","GLACIER","035","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,140",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","HILL","041","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,130",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","LIBERTY","051","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,060",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","670",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","PONDERA","073","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,360",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","TETON","099","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,470",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","TOOLE","101","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,060",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","MCCONE","055","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,410",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,610",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","ROOSEVELT","085","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,070",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","SHERIDAN","091","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,590",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","VALLEY","105","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,270",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,720",""
"SURVEY","2018","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,170",""
"SURVEY","2018","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","DEUEL","049","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,290",""
"SURVEY","2018","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","MORRILL","123","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,460",""
"SURVEY","2018","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,360",""
"SURVEY","2018","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SCOTTS BLUFF","157","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,560",""
"SURVEY","2018","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SIOUX","165","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,340",""
"SURVEY","2018","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,680",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","CENTRAL","50","EDDY","027","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,450",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","CENTRAL","50","FOSTER","031","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,800",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","CENTRAL","50","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,490",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","CENTRAL","50","STUTSMAN","093","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,110",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","CENTRAL","50","WELLS","103","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,570",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","EAST CENTRAL","60","BARNES","003","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,200",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","EAST CENTRAL","60","CASS","017","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,480",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","EAST CENTRAL","60","GRIGGS","039","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,760",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","EAST CENTRAL","60","STEELE","091","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,020",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","EAST CENTRAL","60","TRAILL","097","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,020",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","NORTH CENTRAL","20","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,540",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHEAST","30","CAVALIER","019","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,600",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHEAST","30","GRAND FORKS","035","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,120",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHEAST","30","NELSON","063","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,670",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHEAST","30","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,550",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHEAST","30","TOWNER","095","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,690",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHEAST","30","WALSH","099","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,790",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,530",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","SOUTHEAST","90","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,890",""
"SURVEY","2018","YEAR","","COUNTY","NORTH DAKOTA","38","SOUTHEAST","90","RANSOM","073","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,400",""
"SURVEY","2018","YEAR","","COUNTY","WASHINGTON","53","EAST CENTRAL","50","ADAMS","001","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,350",""
"SURVEY","2018","YEAR","","COUNTY","WASHINGTON","53","EAST CENTRAL","50","FRANKLIN","021","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","3,110",""
"SURVEY","2018","YEAR","","COUNTY","WASHINGTON","53","EAST CENTRAL","50","GRANT","025","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2018","YEAR","","COUNTY","WASHINGTON","53","EAST CENTRAL","50","LINCOLN","043","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,510",""
"SURVEY","2018","YEAR","","COUNTY","WASHINGTON","53","NORTHEAST","30","SPOKANE","063","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,630",""
"SURVEY","2018","YEAR","","COUNTY","WASHINGTON","53","SOUTHEAST","90","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,750",""
"SURVEY","2018","YEAR","","COUNTY","WASHINGTON","53","SOUTHEAST","90","WALLA WALLA","071","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,650",""
"SURVEY","2018","YEAR","","COUNTY","WASHINGTON","53","SOUTHEAST","90","WHITMAN","075","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,690",""
"SURVEY","2018","YEAR","","COUNTY","WYOMING","56","NORTHWEST","10","BIG HORN","003","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,410",""
"SURVEY","2018","YEAR","","COUNTY","WYOMING","56","NORTHWEST","10","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,670",""
"SURVEY","2018","YEAR","","COUNTY","WYOMING","56","NORTHWEST","10","PARK","029","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,100",""
"SURVEY","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","COLUSA","011","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,350",""
"SURVEY","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,810",""
"SURVEY","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SOLANO","095","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,180",""
"SURVEY","2017","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SUTTER","101","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,040",""
"SURVEY","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,550",""
"SURVEY","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,410",""
"SURVEY","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","SAN JOAQUIN","077","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,680",""
"SURVEY","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","STANISLAUS","099","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,190",""
"SURVEY","2017","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","TULARE","107","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,920",""
"SURVEY","2017","YEAR","","COUNTY","COLORADO","08","EAST CENTRAL","60","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,970",""
"SURVEY","2017","YEAR","","COUNTY","COLORADO","08","NORTHEAST","20","LARIMER","069","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,230",""
"SURVEY","2017","YEAR","","COUNTY","COLORADO","08","NORTHEAST","20","LOGAN","075","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","1,330",""
"SURVEY","2017","YEAR","","COUNTY","COLORADO","08","NORTHEAST","20","OTHER (COMBINED) COUNTIES","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","2,410",""
"SURVEY","2017","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","DOLORES","033","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","440",""
